"para"	"ejecutarla"	"en"
"para"	"el"	"viernes"
"para"	"el"	"viernes"
"para"	"el"	"caso"
"para"	"el"	"remo"
"para"	"el"	"gran"
"para"	"el"	"mismo"
"para"	"el"	"gran"
"para"	"el"	"mismo"
"para"	"el"	"afligido"
"para"	"el"	"cuerpo"
"para"	"el"	"alma"
"para"	"el"	"inconveniente"
"para"	"el"	"jueves"
"para"	"el"	"monumento"
"para"	"el"	"gasto"
"para"	"el"	"aceite"
"para"	"el"	"humillo"
"para"	"el"	"viaje"
"para"	"el"	"viaje"
"para"	"el"	"monasterio"
"para"	"el"	"celoso"
"para"	"el"	"corregidor"
"para"	"el"	"oficio"
"para"	"el"	"secreto"
"para"	"el"	"día"
"para"	"el"	"mismo"
"para"	"el"	"caso"
"para"	"el"	"gasto"
"para"	"el"	"cohecho"
"para"	"ella"	"no"
"para"	"ello"	"que"
"para"	"ello"	"he"
"para"	"en"	"público"
"para"	"encarecer"	"las"
"para"	"encubrir"	"la"
"para"	"engendrarlos"	"en"
"para"	"enmendar"	"su"
"para"	"enteraros"	"desta"
"para"	"enterarse"	"ser"
"para"	"enternecer"	"las"
"para"	"entonces"	"la"
"para"	"entonces"	"y"
"para"	"entrambos"	"y"
"para"	"entrar"	"acá"
"para"	"entrar"	"con"
"para"	"entrar"	"a"
"para"	"entrar"	"con"
"para"	"entrarse"	"en"
"para"	"entre"	"nosotros"
"para"	"entregarse"	"en"
"para"	"entretener"	"con"
"para"	"entretenerlos"	"me"
"para"	"entretenerse"	"y"
"para"	"entretenimiento"	"de"
"para"	"entristecer"	"el"
"para"	"enviar"	"a"
"para"	"enviar"	"a"
"para"	"escapar"	"las"
"para"	"escaparse"	"y"
"para"	"esconderse"	"sino"
"para"	"escusar"	"llegar"
"para"	"escusar"	"la"
"para"	"españa"	"y"
"para"	"esperar"	"el"
"para"	"espirar"	"y"
"para"	"esposa"	"de"
"para"	"estar"	"tanto"
"para"	"estar"	"en"
"para"	"este"	"san"
"para"	"este"	"efeto"
"para"	"esto"	"le"
"para"	"esto"	"estaban"
"para"	"esto"	"en"
"para"	"esto"	"habían"
"para"	"estorbar"	"que"
"para"	"estorbar"	"a"
"para"	"estorbar"	"el"
"para"	"facilitar"	"la"
"para"	"fiestas"	"porque"
"para"	"gastar"	"algunos"
"para"	"gloria"	"de"
"para"	"gozar"	"de"
"para"	"gozar"	"con"
"para"	"guardar"	"la"
"para"	"guardarle"	"la"
"para"	"guiadores"	"y"
"para"	"génova"	"donde"
"para"	"haberlo"	"de"
"para"	"hacello"	"tomándolo"
"para"	"hacer"	"las"
"para"	"hacer"	"la"
"para"	"hacer"	"su"
"para"	"hacer"	"los"
"para"	"hacer"	"alguna"
"para"	"hacer"	"de"
"para"	"hacer"	"lo"
"para"	"hacer"	"tantos"
"para"	"hacer"	"este"
"para"	"hacer"	"memoria"
"para"	"hacerla"	"señora"
"para"	"hacerle"	"siempre"
"para"	"hacerle"	"su"
"para"	"hacerle"	"gustoso"
"para"	"hacerme"	"dormir"
"para"	"hacerme"	"bienquisto"
"para"	"hombre"	"menor"
"para"	"huir"	"del"
"para"	"háceme"	"la"
"para"	"informarse"	"de"
"para"	"informarse"	"de"
"para"	"intentar"	"tan"
"para"	"intricar"	"estorbar"
"para"	"ir"	"a"
"para"	"ir"	"a"
"para"	"ir"	"a"
"para"	"ir"	"a"
"para"	"ir"	"a"
"para"	"juntarlos"	"con"
"para"	"la"	"sepultura"
"para"	"la"	"duración"
"para"	"la"	"muerte"
"para"	"la"	"limosna"
"para"	"la"	"altiva"
"para"	"la"	"provisión"
"para"	"la"	"mula"
"para"	"la"	"pobre"
"para"	"la"	"sepultura"
"para"	"la"	"venidera"
"para"	"la"	"boca"
"para"	"la"	"salud"
"para"	"la"	"de"
"para"	"la"	"aldea"
"para"	"la"	"comedia"
"para"	"ladrones"	"y"
"para"	"ladrón"	"en"
"para"	"las"	"muchas"
"para"	"las"	"que"
"para"	"las"	"más"
"para"	"levantar"	"a"
"para"	"limosna"	"y"
"para"	"limpiarse"	"el"
"para"	"llegarse"	"aquel"
"para"	"llevarla"	"presentada"
"para"	"llevarle"	"a"
"para"	"llevarlos"	"a"
"para"	"llevarme"	"a"
"para"	"llevarme"	"toda"
"para"	"llevarme"	"y"
"para"	"lo"	"que"
"para"	"lo"	"que"
"para"	"lo"	"que"
"para"	"lo"	"que"
"para"	"lo"	"cual"
"para"	"los"	"codiciosos"
"para"	"los"	"ladrones"
"para"	"los"	"padres"
"para"	"los"	"cinco"
"para"	"luego"	"porque"
"para"	"mandar"	"en"
"para"	"maravillar"	"que"
"para"	"mayor"	"mal"
"para"	"mayor"	"mal"
"para"	"mayor"	"desgracia"
"para"	"mayores"	"males"
"para"	"mejorarle"	"de"
"para"	"meterla"	"en"
"para"	"meterle"	"en"
"para"	"mi"	"santiguada"
"para"	"mi"	"santiguada"
"para"	"mi"	"ojo"
"para"	"miralla"	"y"
"para"	"mirarla"	"más"
"para"	"mostrar"	"que"
"para"	"mostrar"	"su"
"para"	"mostrar"	"su"
"para"	"mostrar"	"que"
"para"	"más"	"satisfación"
"para"	"más"	"perderla"
"para"	"más"	"tiempo"
"para"	"más"	"de"
"para"	"más"	"gente"
"para"	"más"	"confirmación"
"para"	"más"	"gustosa"
"para"	"más"	"de"
"para"	"más"	"de"
"para"	"mí"	"leona"
"para"	"mí"	"piadosa"
"para"	"mí"	"una"
"para"	"mí"	"un"
"para"	"mí"	"que"
"para"	"mí"	"y"
"para"	"mí"	"yo"
"para"	"mí"	"será"
"para"	"mí"	"y"
"para"	"mí"	"que"
"para"	"mí"	"señores"
"para"	"mí"	"tengo"
"para"	"mí"	"que"
"para"	"mí"	"son"
"para"	"mí"	"que"
"para"	"nacer"	"en"
"para"	"ni"	"sosiega"
"para"	"ninguno"	"de"
"para"	"no"	"ir"
"para"	"no"	"morir"
"para"	"no"	"creer"
"para"	"no"	"tener"
"para"	"no"	"ser"
"para"	"no"	"volver"
"para"	"no"	"verla"
"para"	"nosotros"	"las"
"para"	"nosotros"	"son"
"para"	"nosotros"	"se"
"para"	"nápoles"	"y"
"para"	"obligar"	"a"
"para"	"ofender"	"y"
"para"	"otra"	"ocasión"
"para"	"otra"	"ocasión"
"para"	"otra"	"le"
"para"	"otro"	"es"
"para"	"otro"	"tribunal"
"para"	"otro"	"día"
"para"	"otro"	"día"
"para"	"otros"	"particulares"
"para"	"otros"	"dos"
"para"	"oírle"	"y"
"para"	"pagar"	"las"
"para"	"pagar"	"su"
"para"	"pagarle"	"con"
"para"	"pagarlo"	"tan"
"para"	"palacio"	"porque"
"para"	"paliar"	"y"
"para"	"papel"	"siquiera"
"para"	"partidas"	"y"
"para"	"partirse"	"en"
"para"	"partirse"	"otro"
"para"	"pasar"	"esta"
"para"	"pasar"	"la"
"para"	"pasar"	"la"
"para"	"pedirte"	"venganza"
"para"	"perdición"	"de"
"para"	"perdición"	"de"
"para"	"perdonar"	"mayores"
"para"	"pescar"	"corazones"
"para"	"pescar"	"a"
"para"	"pescar"	"en"
"para"	"piñones"	"mondados"
"para"	"poder"	"usar"
"para"	"poder"	"entrar"
"para"	"poder"	"entrar"
"para"	"poder"	"ver"
"para"	"poder"	"tomarla"
"para"	"poder"	"escuchar"
"para"	"poder"	"ser"
"para"	"poder"	"dar"
"para"	"poder"	"pronunciarlas"
"para"	"poder"	"conoceros"
"para"	"poderle"	"ver"
"para"	"poderlo"	"hacer"
"para"	"poner"	"en"
"para"	"poner"	"en"
"para"	"poner"	"por"
"para"	"poner"	"en"
"para"	"ponerlas"	"en"
"para"	"ponerme"	"en"
"para"	"ponerme"	"ahora"
"para"	"ponerse"	"a"
"para"	"preguntar"	"por"
"para"	"preservar"	"el"
"para"	"pretender"	"otros"
"para"	"proseguir"	"su"
"para"	"publicarlos"	"por"
"para"	"que"	"todo"
"para"	"que"	"le"
"para"	"que"	"puedas"
"para"	"que"	"tantees"
"para"	"que"	"pueda"
"para"	"que"	"los"
"para"	"que"	"con"
"para"	"que"	"el"
"para"	"que"	"con"
"para"	"que"	"con"
"para"	"que"	"yo"
"para"	"que"	"quedes"
"para"	"que"	"el"
"para"	"que"	"yo"
"para"	"que"	"siendo"
"para"	"que"	"vinieses"
"para"	"que"	"de"
"para"	"que"	"en"
"para"	"que"	"le"
"para"	"que"	"se"
"para"	"que"	"nunca"
"para"	"que"	"le"
"para"	"que"	"muriese"
"para"	"que"	"viesen"
"para"	"que"	"con"
"para"	"que"	"ayudasen"
"para"	"que"	"la"
"para"	"que"	"por"
"para"	"que"	"lo"
"para"	"que"	"isabela"
"para"	"que"	"no"
"para"	"que"	"la"
"para"	"que"	"lo"
"para"	"que"	"de"
"para"	"que"	"le"
"para"	"que"	"la"
"para"	"que"	"se"
"para"	"que"	"allí"
"para"	"que"	"luego"
"para"	"que"	"todos"
"para"	"que"	"fuese"
"para"	"que"	"se"
"para"	"que"	"le"
"para"	"que"	"tomás"
"para"	"que"	"la"
"para"	"que"	"le"
"para"	"que"	"me"
"para"	"que"	"al"
"para"	"que"	"se"
"para"	"que"	"trayéndole"
"para"	"que"	"leocadia"
"para"	"que"	"fuese"
"para"	"que"	"mandase"
"para"	"que"	"se"
"para"	"que"	"le"
"para"	"que"	"entre"
"para"	"que"	"carrizales"
"para"	"que"	"todas"
"para"	"que"	"en"
"para"	"que"	"me"
"para"	"que"	"si"
"para"	"que"	"nuestro"
"para"	"que"	"me"
"para"	"que"	"pueda"
"para"	"que"	"no"
"para"	"que"	"todo"
"para"	"que"	"desatase"
"para"	"que"	"mi"
"para"	"que"	"os"
"para"	"que"	"se"
"para"	"que"	"de"
"para"	"que"	"confesando"
"para"	"que"	"no"
"para"	"que"	"me"
"para"	"que"	"hubieran"
"para"	"que"	"yo"
"para"	"que"	"sepáis"
"para"	"que"	"como"
"para"	"que"	"acudiese"
"para"	"que"	"con"
"para"	"que"	"fuera"
"para"	"que"	"él"
"para"	"que"	"no"
"para"	"que"	"se"
"para"	"que"	"aborrecidos"
"para"	"que"	"fueron"
"para"	"que"	"yo"
"para"	"que"	"por"
"para"	"que"	"la"
"para"	"que"	"se"
"para"	"que"	"se"
"para"	"que"	"se"
"para"	"quejarse"	"y"
"para"	"quererte"	"preciosa"
"para"	"quien"	"se"
"para"	"quien"	"le"
"para"	"quitárosla"	"os"
"para"	"qué"	"aquesas"
"para"	"qué"	"les"
"para"	"qué"	"fingir"
"para"	"qué"	"hacer"
"para"	"qué"	"cansarme"
"para"	"qué"	"nos"
"para"	"qué"	"me"
"para"	"qué"	"dijo"
"para"	"qué"	"me"
"para"	"qué"	"ponernos"
"para"	"qué"	"te"
"para"	"recebir"	"el"
"para"	"recebir"	"algún"
"para"	"recebir"	"un"
"para"	"recompensar"	"dijo"
"para"	"recompensaros"	"de"
"para"	"reformar"	"la"
"para"	"regocijar"	"las"
"para"	"remediar"	"el"
"para"	"remediar"	"en"
"para"	"remediar"	"como"
"para"	"remedio"	"suyo"
"para"	"repúblicos"	"del"
"para"	"rescatarla"	"si"
"para"	"responder"	"a"
"para"	"responderles"	"fueran"
"para"	"retirarnos"	"a"
"para"	"roer"	"un"
"para"	"rogarte"	"me"
"para"	"saber"	"qué"
"para"	"saber"	"de"
"para"	"saber"	"della"
"para"	"saber"	"sentir"
"para"	"saber"	"callar"
"para"	"sacarle"	"desta"
"para"	"sacarlos"	"de"
"para"	"salir"	"de"
"para"	"salir"	"désta"
"para"	"salir"	"en"
"para"	"salir"	"con"
"para"	"salir"	"con"
"para"	"salir"	"aprovechados"
"para"	"satisfación"	"de"
"para"	"seguridad"	"de"
"para"	"seguridad"	"de"
"para"	"semejantes"	"necesidades"
"para"	"ser"	"ladrones"
"para"	"ser"	"azotada"
"para"	"ser"	"gitana"
"para"	"ser"	"uno"
"para"	"ser"	"esposo"
"para"	"ser"	"desdichada"
"para"	"ser"	"tratadas"
"para"	"ser"	"dichas"
"para"	"servir"	"a"
"para"	"servir"	"a"
"para"	"servir"	"a"
"para"	"servir"	"yo"
"para"	"sevilla"	"sobre"
"para"	"si"	"sucediese"
"para"	"siempre"	"los"
"para"	"siempre"	"sin"
"para"	"solicitar"	"el"
"para"	"sosegar"	"el"
"para"	"sosiego"	"no"
"para"	"su"	"esposa"
"para"	"su"	"remedio"
"para"	"su"	"viaje"
"para"	"su"	"designio"
"para"	"su"	"seguridad"
"para"	"su"	"remedio"
"para"	"su"	"remedio"
"para"	"su"	"consuelo"
"para"	"su"	"compañía"
"para"	"su"	"salud"
"para"	"subir"	"en"
"para"	"sufrir"	"el"
"para"	"sufrir"	"si"
"para"	"sus"	"pretensiones"
"para"	"sus"	"almadrabas"
"para"	"sus"	"embustes"
"para"	"sus"	"dueños"
"para"	"sólo"	"esto"
"para"	"tal"	"caso"
"para"	"tales"	"obras"
"para"	"tan"	"justa"
"para"	"tan"	"grande"
"para"	"templar"	"este"
"para"	"tener"	"paz"
"para"	"tener"	"necesidad"
"para"	"tener"	"largas"
"para"	"tenerlos"	"secretos"
"para"	"tenerme"	"en"
"para"	"tenerme"	"atado"
"para"	"ti"	"y"
"para"	"tierrafirme"	"acomodándose"
"para"	"toda"	"la"
"para"	"todas"	"nosotras"
"para"	"todo"	"aquello"
"para"	"todo"	"hay"
"para"	"todo"	"tenemos"
"para"	"todo"	"hay"
"para"	"todo"	"lo"
"para"	"todo"	"aquello"
"para"	"todo"	"se"
"para"	"todo"	"le"
"para"	"todos"	"hubo"
"para"	"todos"	"los"
"para"	"todos"	"los"
"para"	"tomar"	"la"
"para"	"tomar"	"entera"
"para"	"total"	"ruina"
"para"	"traerla"	"a"
"para"	"traerle"	"usaron"
"para"	"trastejarse"	"y"
"para"	"truhana"	"respondió"
"para"	"tu"	"provecho''"
"para"	"tu"	"compañero"
"para"	"un"	"arcipreste"
"para"	"un"	"conde"
"para"	"una"	"mula"
"para"	"untar"	"a"
"para"	"usalle"	"pues"
"para"	"venderle"	"sin"
"para"	"venir"	"al"
"para"	"venirla"	"a"
"para"	"venirme"	"a"
"para"	"ver"	"a"
"para"	"ver"	"dónde"
"para"	"ver"	"al"
"para"	"ver"	"cómo"
"para"	"ver"	"desde"
"para"	"ver"	"con"
"para"	"ver"	"cosas"
"para"	"ver"	"los"
"para"	"verla"	"que"
"para"	"verle"	"y"
"para"	"verle"	"porque"
"para"	"verse"	"a"
"para"	"vestir"	"a"
"para"	"volver"	"en"
"para"	"volver"	"a"
"para"	"volverlos"	"pues"
"para"	"volverse"	"a"
"para"	"volverse"	"a"
"para"	"volvérsela"	"a"
"para"	"vuestra"	"majestad"
"para"	"vuestro"	"consuelo"
"para"	"él"	"tan"
"para"	"él"	"convenía"
"para"	"él"	"sino"
"para"	"él"	"todos"
"para"	"él"	"de"
"para"	"él"	"no"
"para"	"él"	"solo"
"para"	"él"	"fue"
"paraba"	"aquel"	"misterio"
"paraba"	"aquella"	"grande"
"paraba"	"aquella"	"repentina"
"paraba"	"el"	"caso"
"paraba"	"la"	"enfermedad"
"paraba"	"la"	"ida"
"parabienes"	"de"	"la"
"parabienes"	"del"	"hallazgo"
"parabienes"	"que"	"le"
"parabienes"	"que"	"les"
"parabién"	"a"	"isabel"
"parabién"	"de"	"la"
"parabién"	"de"	"la"
"parabién"	"de"	"la"
"paradero"	"del"	"que"
"paradero"	"en"	"el"
"parado"	"aquel"	"ingrato"
"parado"	"de"	"la"
"parado"	"en"	"que"
"paraje"	"dio"	"al"
"paraje"	"donde"	"nunca"
"paraje"	"que"	"llaman"
"paramos"	"en"	"la"
"paran"	"delante"	"de"
"parando"	"en"	"los"
"parar"	"a"	"quien"
"parar"	"a"	"la"
"parar"	"algún"	"día"
"parar"	"aquellas"	"cosas"
"parar"	"en"	"algún"
"parar"	"en"	"los"
"parar"	"en"	"aconsejaros"
"parar"	"en"	"el"
"parar"	"esto"	"dijo"
"parar"	"hasta"	"londres"
"parara"	"en"	"la"
"parara"	"hasta"	"pintarte"
"pararon"	"dijo"	"leocadia"
"pararon"	"en"	"bolonia"
"pararon"	"tales"	"que"
"pararon"	"tan"	"honestos"
"pararía"	"en"	"un"
"parasismo"	"causado"	"de"
"paraíso"	"de"	"mahoma"
"parche"	"en"	"el"
"parche"	"vendóse"	"una"
"parcialidad"	"te"	"obedecen"
"parda"	"y"	"una"
"parda"	"y"	"tundida"
"parece"	"a"	"mí"
"parece"	"a"	"fe"
"parece"	"a"	"mí"
"parece"	"a"	"mí"
"parece"	"ahora"	"que"
"parece"	"de"	"mucha"
"parece"	"de"	"perlas"
"parece"	"destos"	"versos"
"parece"	"dijo"	"don"
"parece"	"el"	"oropel"
"parece"	"es"	"que"
"parece"	"eso"	"replicó"
"parece"	"haberle"	"sucedido"
"parece"	"hechicería"	"y"
"parece"	"la"	"estrella"
"parece"	"mal"	"remedio"
"parece"	"manifiesto"	"error"
"parece"	"mejor"	"que"
"parece"	"ni"	"es"
"parece"	"no"	"ser"
"parece"	"o"	"que"
"parece"	"pasar"	"verdaderamente"
"parece"	"porque"	"la"
"parece"	"que"	"los"
"parece"	"que"	"te"
"parece"	"que"	"no"
"parece"	"que"	"no"
"parece"	"que"	"profeso"
"parece"	"que"	"estés"
"parece"	"que"	"te"
"parece"	"que"	"alguna"
"parece"	"que"	"el"
"parece"	"que"	"casi"
"parece"	"que"	"la"
"parece"	"que"	"no"
"parece"	"que"	"tiene"
"parece"	"que"	"se"
"parece"	"que"	"de"
"parece"	"que"	"es"
"parece"	"que"	"os"
"parece"	"que"	"más"
"parece"	"que"	"el"
"parece"	"que"	"mi"
"parece"	"que"	"la"
"parece"	"que"	"he"
"parece"	"que"	"los"
"parece"	"que"	"con"
"parece"	"que"	"os"
"parece"	"que"	"también"
"parece"	"que"	"algunos"
"parece"	"que"	"con"
"parece"	"que"	"nos"
"parece"	"que"	"no"
"parece"	"que"	"me"
"parece"	"que"	"viene"
"parece"	"que"	"no"
"parece"	"recién"	"nacida"
"parece"	"ser"	"bien"
"parece"	"sino"	"que"
"parece"	"sino"	"mascarón"
"parece"	"tan"	"honrado"
"parece"	"tardío"	"y"
"parece"	"todo"	"eso"
"parece"	"vuesa"	"merced"
"parece"	"y"	"mi"
"parece"	"él"	"se"
"parecemos"	"en"	"la"
"parecen"	"bien"	"los"
"parecen"	"corderos"	"que"
"parecen"	"en"	"las"
"parecen"	"gustos"	"y"
"parecen"	"sino"	"que"
"parecen"	"tiene"	"averiguado"
"parecen"	"vizcaínos"	"como"
"parecer"	"aborrecida"	"y"
"parecer"	"allí"	"sin"
"parecer"	"andaluces"	"en"
"parecer"	"armados"	"según"
"parecer"	"aunque"	"no"
"parecer"	"como"	"paje"
"parecer"	"con"	"sosegado"
"parecer"	"con"	"dos"
"parecer"	"con"	"mucha"
"parecer"	"cristiano"	"parezcas"
"parecer"	"de"	"buen"
"parecer"	"de"	"puro"
"parecer"	"de"	"no"
"parecer"	"de"	"sus"
"parecer"	"de"	"los"
"parecer"	"de"	"veinte"
"parecer"	"de"	"entrambos"
"parecer"	"de"	"su"
"parecer"	"de"	"sus"
"parecer"	"de"	"la"
"parecer"	"de"	"edad"
"parecer"	"de"	"cuarenta"
"parecer"	"de"	"quince"
"parecer"	"de"	"diez"
"parecer"	"de"	"diamantes"
"parecer"	"de"	"don"
"parecer"	"de"	"edad"
"parecer"	"de"	"don"
"parecer"	"de"	"tal"
"parecer"	"de"	"más"
"parecer"	"debido"	"al"
"parecer"	"debían"	"de"
"parecer"	"del"	"conde"
"parecer"	"del"	"cadí"
"parecer"	"dijo"	"uno"
"parecer"	"el"	"uno"
"parecer"	"entiendo"	"que"
"parecer"	"entraba"	"algún"
"parecer"	"entre"	"sí"
"parecer"	"estudiante"	"vestido"
"parecer"	"firme"	"esperanza"
"parecer"	"firmes"	"y"
"parecer"	"fue"	"liberalidad"
"parecer"	"fue"	"barrabás"
"parecer"	"había"	"salido"
"parecer"	"hermosa"	"en"
"parecer"	"la"	"pobreza"
"parecer"	"la"	"bajeza"
"parecer"	"la"	"juzgaba"
"parecer"	"la"	"cual"
"parecer"	"le"	"tocaba"
"parecer"	"le"	"ofende"
"parecer"	"llaman"	"por"
"parecer"	"lo"	"mismo"
"parecer"	"los"	"ímpetus"
"parecer"	"mal"	"ni"
"parecer"	"mayor"	"de"
"parecer"	"me"	"hallé"
"parecer"	"media"	"hora"
"parecer"	"mismo"	"respondió"
"parecer"	"molinero"	"y"
"parecer"	"mudamos"	"forma"
"parecer"	"más"	"eficaces"
"parecer"	"nos"	"avisaron"
"parecer"	"o"	"poco"
"parecer"	"poco"	"más"
"parecer"	"podré"	"hacer"
"parecer"	"por"	"muy"
"parecer"	"porque"	"la"
"parecer"	"profecías"	"no"
"parecer"	"puede"	"hacer"
"parecer"	"que"	"se"
"parecer"	"que"	"a"
"parecer"	"que"	"ningún"
"parecer"	"que"	"la"
"parecer"	"que"	"no"
"parecer"	"que"	"recebían"
"parecer"	"que"	"tiene"
"parecer"	"que"	"la"
"parecer"	"recién"	"nacida"
"parecer"	"respondió"	"don"
"parecer"	"respondió"	"ricardo"
"parecer"	"respondió"	"el"
"parecer"	"se"	"le"
"parecer"	"se"	"partieron"
"parecer"	"sin"	"honra"
"parecer"	"tan"	"limpio"
"parecer"	"tan"	"ligero"
"parecer"	"tenía"	"aquel"
"parecer"	"tenía"	"el"
"parecer"	"tenían"	"la"
"parecer"	"tenían"	"algunos"
"parecer"	"tiene"	"del"
"parecer"	"un"	"solo"
"parecer"	"una"	"cosa"
"parecer"	"vos"	"mismo"
"parecer"	"y"	"a"
"parecer"	"y"	"al"
"parecer"	"y"	"volver"
"parecer"	"y"	"licencia"
"parecer"	"zapato"	"malo"
"pareceres"	"hubo"	"que"
"parecerle"	"que"	"con"
"parecerle"	"que"	"había"
"parecerle"	"que"	"aún"
"parecerle"	"que"	"todo"
"parecerles"	"que"	"el"
"parecerles"	"que"	"venía"
"parecerles"	"que"	"sus"
"parecerles"	"que"	"el"
"parecerlo"	"en"	"todo"
"parecerme"	"hía"	"a"
"parecerme"	"que"	"él"
"parecerme"	"que"	"el"
"parecerme"	"que"	"comía"
"parecerá"	"en"	"días"
"parecerá"	"en"	"un"
"parecerá"	"sombra"	"y"
"pareces"	"esfera"	"de"
"parecido"	"bien"	"tu"
"parecido"	"cornelia"	"y"
"parecido"	"cornelia"	"que"
"parecido"	"por"	"todo"
"parecido"	"que"	"si"
"parecido"	"un"	"milagro"
"parecido"	"y"	"dio"
"pareciendo"	"de"	"mejor"
"pareciere"	"darle"	"indicios"
"pareciere"	"y"	"su"
"parecieron"	"los"	"follados"
"parecieron"	"más"	"necesarias"
"pareciese"	"ella"	"y"
"pareciese"	"parda"	"y"
"pareciese"	"porque"	"ella"
"pareciese"	"pues"	"no"
"pareciese"	"ver"	"a"
"pareciesen"	"no"	"negaréis"
"pareciesen"	"que"	"eran"
"pareciéndole"	"como"	"después"
"pareciéndole"	"lo"	"que"
"pareciéndole"	"que"	"había"
"pareciéndole"	"que"	"se"
"pareciéndole"	"que"	"aquella"
"pareciéndole"	"que"	"no"
"pareciéndole"	"que"	"con"
"pareciéndole"	"que"	"había"
"pareciéndole"	"que"	"por"
"pareciéndole"	"que"	"todas"
"pareciéndole"	"que"	"la"
"pareciéndole"	"que"	"pues"
"pareciéndole"	"que"	"pues"
"pareciéndole"	"ser"	"gran"
"pareciéndoles"	"no"	"ser"
"pareciéndome"	"que"	"tenía"
"pareciéndome"	"que"	"sin"
"pareciéndome"	"que"	"no"
"pareciéndome"	"que"	"ya"
"pareciéndome"	"ser"	"propio"
"pareciéndome"	"ser"	"imposible"
"pareció"	"a"	"andrés"
"pareció"	"a"	"todos"
"pareció"	"a"	"su"
"pareció"	"a"	"carriazo"
"pareció"	"a"	"avendaño"
"pareció"	"a"	"la"
"pareció"	"arrimó"	"a"
"pareció"	"bien"	"el"
"pareció"	"bien"	"la"
"pareció"	"bien"	"el"
"pareció"	"convenir"	"para"
"pareció"	"digna"	"de"
"pareció"	"diola"	"él"
"pareció"	"era"	"un"
"pareció"	"infinita"	"gente"
"pareció"	"lo"	"mismo"
"pareció"	"mal"	"a"
"pareció"	"me"	"envió"
"pareció"	"ni"	"salió"
"pareció"	"no"	"ser"
"pareció"	"no"	"ir"
"pareció"	"que"	"los"
"pareció"	"que"	"todo"
"pareció"	"que"	"era"
"pareció"	"que"	"había"
"pareció"	"que"	"la"
"pareció"	"que"	"de"
"pareció"	"que"	"todas"
"pareció"	"que"	"estaba"
"pareció"	"que"	"tenía"
"pareció"	"que"	"si"
"pareció"	"que"	"podía"
"pareció"	"que"	"miraba"
"pareció"	"que"	"fuese"
"pareció"	"que"	"la"
"pareció"	"que"	"la"
"pareció"	"ser"	"todo"
"pareció"	"ser"	"necesarias"
"pareció"	"sino"	"estatua"
"pareció"	"sobre"	"él"
"pareció"	"tan"	"bien"
"pareció"	"y"	"aun"
"parecióle"	"al"	"que"
"parecióle"	"buen"	"consejo"
"parecióle"	"que"	"sería"
"parecióle"	"que"	"su"
"parecióle"	"que"	"en"
"parecióle"	"que"	"se"
"parecióle"	"que"	"volví"
"parecióles"	"que"	"miraban"
"parecióme"	"a"	"mí"
"parecióme"	"que"	"en"
"parecéis"	"haré"	"cuenta"
"parecía"	"a"	"rodolfo"
"parecía"	"a"	"aquel"
"parecía"	"advertido"	"recato"
"parecía"	"al"	"cadí"
"parecía"	"arrancársele"	"el"
"parecía"	"atajador"	"de"
"parecía"	"cosa"	"imposible"
"parecía"	"cosa"	"del"
"parecía"	"de"	"más"
"parecía"	"de"	"edad"
"parecía"	"de"	"las"
"parecía"	"de"	"más"
"parecía"	"de"	"cuba"
"parecía"	"despedírsele"	"el"
"parecía"	"en"	"extremo"
"parecía"	"estar"	"convertida"
"parecía"	"estudiante"	"llamó"
"parecía"	"flaqueza"	"dar"
"parecía"	"hermosa"	"con"
"parecía"	"hijo"	"de"
"parecía"	"la"	"tan"
"parecía"	"lecho"	"de"
"parecía"	"muy"	"bien"
"parecía"	"no"	"que"
"parecía"	"peor"	"que"
"parecía"	"por"	"una"
"parecía"	"que"	"llamaba"
"parecía"	"que"	"estaba"
"parecía"	"que"	"vertía"
"parecía"	"que"	"fuego"
"parecía"	"que"	"su"
"parecía"	"que"	"sólo"
"parecía"	"que"	"tenía"
"parecía"	"que"	"se"
"parecía"	"que"	"andaba"
"parecía"	"que"	"con"
"parecía"	"que"	"les"
"parecía"	"ser"	"de"
"parecía"	"ser"	"bien"
"parecía"	"ser"	"suya"
"parecía"	"sino"	"que"
"parecía"	"sino"	"que"
"parecía"	"sino"	"que"
"parecía"	"también"	"como"
"parecía"	"tan"	"bueno"
"parecía"	"tanto"	"a"
"parecía"	"un"	"gran"
"parecía"	"un"	"monstruo"
"parecía"	"ver"	"en"
"parecíale"	"que"	"conforme"
"parecíale"	"que"	"aún"
"parecían"	"algunas"	"hileras"
"parecían"	"bien"	"en"
"parecían"	"cabellos"	"de"
"parecían"	"cosa"	"de"
"parecían"	"dos"	"carcajes"
"parecían"	"mohosos"	"y"
"parecían"	"más"	"frescas"
"parecían"	"patentemente"	"las"
"parecían"	"pero"	"los"
"parecían"	"por"	"pequeños"
"parecían"	"sino"	"cuanto"
"parecían"	"temerosos"	"y"
"parecían"	"una"	"a"
"parecían"	"unos"	"angelicos"
"parecían"	"valía"	"más"
"pared"	"frontera"	"estaba"
"pared"	"por"	"no"
"pared"	"una"	"imagen"
"pared"	"una"	"almofía"
"pared"	"y"	"con"
"paredes"	"algunas"	"tablas"
"paredes"	"con"	"las"
"paredes"	"cuando"	"queda"
"paredes"	"de"	"las"
"paredes"	"de"	"su"
"paredes"	"de"	"un"
"paredes"	"del"	"patio"
"paredes"	"las"	"ventanas"
"paredes"	"ni"	"murallas"
"paredes"	"que"	"no"
